day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss;timestamp_in_day
-1;1939700;INTARIAN_PEPPER_ROOT;11933.0;9.0;11930.0;23.0;;;11949.0;23.0;;;;;11941.0;0.0;939700
-1;1939800;INTARIAN_PEPPER_ROOT;11933.0;8.0;;;;;11936.0;8.0;11949.0;22.0;;;11934.5;0.0;939800
-1;1939900;INTARIAN_PEPPER_ROOT;11933.0;12.0;11930.0;15.0;;;;;;;;;11933.0;0.0;939900
-1;1940000;INTARIAN_PEPPER_ROOT;11934.0;11.0;;;;;11946.0;11.0;11949.0;16.0;;;11940.0;0.0;940000
-1;1940100;INTARIAN_PEPPER_ROOT;11934.0;10.0;11931.0;23.0;;;11947.0;10.0;11950.0;23.0;;;11940.5;0.0;940100
-1;1940200;INTARIAN_PEPPER_ROOT;11934.0;10.0;11931.0;24.0;;;11947.0;10.0;11950.0;24.0;;;11940.5;0.0;940200
-1;1940300;INTARIAN_PEPPER_ROOT;11931.0;21.0;;;;;11947.0;11.0;11950.0;21.0;;;11939.0;0.0;940300
-1;1940400;INTARIAN_PEPPER_ROOT;11934.0;9.0;11931.0;20.0;;;11947.0;9.0;11950.0;20.0;;;11940.5;0.0;940400
-1;1940500;INTARIAN_PEPPER_ROOT;11934.0;11.0;11931.0;15.0;;;11947.0;11.0;;;;;11940.5;0.0;940500
-1;1940600;INTARIAN_PEPPER_ROOT;11934.0;11.0;;;;;11947.0;11.0;11950.0;20.0;;;11940.5;0.0;940600
-1;1940700;INTARIAN_PEPPER_ROOT;11934.0;12.0;11931.0;15.0;;;11947.0;12.0;11950.0;15.0;;;11940.5;0.0;940700
-1;1940800;INTARIAN_PEPPER_ROOT;11934.0;11.0;11931.0;20.0;;;11947.0;11.0;11950.0;20.0;;;11940.5;0.0;940800
-1;1940900;INTARIAN_PEPPER_ROOT;11931.0;17.0;;;;;11947.0;9.0;11950.0;17.0;;;11939.0;0.0;940900
-1;1941000;INTARIAN_PEPPER_ROOT;11932.0;17.0;;;;;11947.0;9.0;11950.0;17.0;;;11939.5;0.0;941000
-1;1941100;INTARIAN_PEPPER_ROOT;11935.0;12.0;11932.0;17.0;;;11948.0;12.0;11951.0;17.0;;;11941.5;0.0;941100
-1;1941200;INTARIAN_PEPPER_ROOT;11935.0;12.0;11932.0;25.0;;;11948.0;12.0;11951.0;25.0;;;11941.5;0.0;941200
-1;1941300;INTARIAN_PEPPER_ROOT;11935.0;11.0;11932.0;24.0;;;;;;;;;11935.0;0.0;941300
-1;1941400;INTARIAN_PEPPER_ROOT;11935.0;9.0;;;;;11948.0;9.0;11951.0;18.0;;;11941.5;0.0;941400
-1;1941500;INTARIAN_PEPPER_ROOT;11932.0;15.0;;;;;11948.0;8.0;11951.0;15.0;;;11940.0;0.0;941500
-1;1941600;INTARIAN_PEPPER_ROOT;11935.0;8.0;;;;;11948.0;8.0;11951.0;22.0;;;11941.5;0.0;941600
-1;1941700;INTARIAN_PEPPER_ROOT;11939.0;10.0;11935.0;12.0;11932.0;18.0;11948.0;12.0;11951.0;18.0;;;11943.5;0.0;941700
-1;1941800;INTARIAN_PEPPER_ROOT;11935.0;8.0;;;;;11948.0;8.0;11951.0;17.0;;;11941.5;0.0;941800
-1;1941900;INTARIAN_PEPPER_ROOT;11932.0;17.0;;;;;11948.0;8.0;11951.0;17.0;;;11940.0;0.0;941900
-1;1942000;INTARIAN_PEPPER_ROOT;11933.0;24.0;;;;;11948.0;10.0;11951.0;24.0;;;11940.5;0.0;942000
-1;1942100;INTARIAN_PEPPER_ROOT;11933.0;24.0;;;;;11949.0;10.0;11952.0;24.0;;;11941.0;0.0;942100
-1;1942200;INTARIAN_PEPPER_ROOT;11936.0;11.0;11933.0;21.0;;;11949.0;11.0;11952.0;21.0;;;11942.5;0.0;942200
-1;1942300;INTARIAN_PEPPER_ROOT;;;;;;;11949.0;10.0;11952.0;19.0;;;11949.0;0.0;942300
-1;1942400;INTARIAN_PEPPER_ROOT;11936.0;10.0;11933.0;15.0;;;11949.0;10.0;11952.0;15.0;;;11942.5;0.0;942400
-1;1942500;INTARIAN_PEPPER_ROOT;11936.0;8.0;11933.0;17.0;;;11949.0;8.0;11952.0;17.0;;;11942.5;0.0;942500
-1;1942600;INTARIAN_PEPPER_ROOT;11936.0;10.0;11933.0;16.0;;;11949.0;10.0;11952.0;16.0;;;11942.5;0.0;942600
-1;1942700;INTARIAN_PEPPER_ROOT;11933.0;25.0;;;;;11949.0;9.0;11952.0;25.0;;;11941.0;0.0;942700
-1;1942800;INTARIAN_PEPPER_ROOT;11936.0;10.0;11933.0;16.0;;;11949.0;10.0;11952.0;16.0;;;11942.5;0.0;942800
-1;1942900;INTARIAN_PEPPER_ROOT;11936.0;8.0;11933.0;22.0;;;11949.0;8.0;11952.0;22.0;;;11942.5;0.0;942900
-1;1943000;INTARIAN_PEPPER_ROOT;11937.0;11.0;11934.0;19.0;;;11949.0;11.0;11952.0;19.0;;;11943.0;0.0;943000
-1;1943100;INTARIAN_PEPPER_ROOT;11937.0;8.0;11934.0;21.0;;;11953.0;21.0;;;;;11945.0;0.0;943100
-1;1943200;INTARIAN_PEPPER_ROOT;11934.0;21.0;;;;;11950.0;10.0;11953.0;21.0;;;11942.0;0.0;943200
-1;1943300;INTARIAN_PEPPER_ROOT;11940.0;9.0;11937.0;9.0;11934.0;20.0;11950.0;9.0;11953.0;20.0;;;11945.0;0.0;943300
-1;1943400;INTARIAN_PEPPER_ROOT;11937.0;9.0;;;;;11953.0;19.0;;;;;11945.0;0.0;943400
-1;1943500;INTARIAN_PEPPER_ROOT;11937.0;10.0;11934.0;21.0;;;11950.0;10.0;11953.0;21.0;;;11943.5;0.0;943500
-1;1943600;INTARIAN_PEPPER_ROOT;11937.0;12.0;11934.0;17.0;;;11950.0;12.0;11953.0;17.0;;;11943.5;0.0;943600
-1;1943700;INTARIAN_PEPPER_ROOT;11937.0;11.0;11934.0;22.0;;;11950.0;11.0;11953.0;22.0;;;11943.5;0.0;943700
-1;1943800;INTARIAN_PEPPER_ROOT;11937.0;12.0;;;;;11950.0;12.0;11953.0;16.0;;;11943.5;0.0;943800
-1;1943900;INTARIAN_PEPPER_ROOT;11937.0;9.0;;;;;11950.0;9.0;;;;;11943.5;0.0;943900
-1;1944000;INTARIAN_PEPPER_ROOT;11938.0;11.0;11935.0;16.0;;;11950.0;11.0;11953.0;16.0;;;11944.0;0.0;944000
-1;1944100;INTARIAN_PEPPER_ROOT;11938.0;9.0;;;;;11951.0;9.0;11954.0;25.0;;;11944.5;0.0;944100
-1;1944200;INTARIAN_PEPPER_ROOT;11938.0;10.0;11935.0;15.0;;;11954.0;15.0;;;;;11946.0;0.0;944200
-1;1944300;INTARIAN_PEPPER_ROOT;11938.0;11.0;11935.0;23.0;;;11951.0;11.0;11954.0;23.0;;;11944.5;0.0;944300
-1;1944400;INTARIAN_PEPPER_ROOT;11938.0;11.0;11935.0;24.0;;;11954.0;24.0;;;;;11946.0;0.0;944400
-1;1944500;INTARIAN_PEPPER_ROOT;11938.0;12.0;11935.0;19.0;;;11951.0;12.0;11954.0;19.0;;;11944.5;0.0;944500
-1;1944600;INTARIAN_PEPPER_ROOT;11938.0;11.0;;;;;11951.0;11.0;11954.0;24.0;;;11944.5;0.0;944600
-1;1944700;INTARIAN_PEPPER_ROOT;11935.0;16.0;;;;;11951.0;12.0;11954.0;16.0;;;11943.0;0.0;944700
-1;1944800;INTARIAN_PEPPER_ROOT;11935.0;17.0;;;;;11947.0;8.0;11954.0;17.0;;;11941.0;0.0;944800
-1;1944900;INTARIAN_PEPPER_ROOT;11938.0;10.0;11935.0;16.0;;;11954.0;16.0;;;;;11946.0;0.0;944900
-1;1945000;INTARIAN_PEPPER_ROOT;11939.0;11.0;11936.0;22.0;;;11951.0;11.0;11954.0;22.0;;;11945.0;0.0;945000
-1;1945100;INTARIAN_PEPPER_ROOT;11939.0;8.0;11936.0;17.0;;;11952.0;8.0;11955.0;17.0;;;11945.5;0.0;945100
-1;1945200;INTARIAN_PEPPER_ROOT;11939.0;11.0;11936.0;17.0;;;11955.0;17.0;;;;;11947.0;0.0;945200
-1;1945300;INTARIAN_PEPPER_ROOT;11939.0;10.0;11936.0;19.0;;;11952.0;10.0;11955.0;19.0;;;11945.5;0.0;945300
-1;1945400;INTARIAN_PEPPER_ROOT;11939.0;9.0;11936.0;23.0;;;11955.0;23.0;;;;;11947.0;0.0;945400
-1;1945500;INTARIAN_PEPPER_ROOT;11939.0;11.0;11936.0;20.0;;;11952.0;11.0;11955.0;20.0;;;11945.5;0.0;945500
-1;1945600;INTARIAN_PEPPER_ROOT;11939.0;9.0;11936.0;16.0;;;11955.0;16.0;;;;;11947.0;0.0;945600
-1;1945700;INTARIAN_PEPPER_ROOT;;;;;;;11952.0;11.0;11955.0;16.0;;;11952.0;0.0;945700
-1;1945800;INTARIAN_PEPPER_ROOT;11949.0;3.0;11939.0;8.0;;;11952.0;8.0;11955.0;16.0;;;11950.5;0.0;945800
-1;1945900;INTARIAN_PEPPER_ROOT;11939.0;12.0;11936.0;23.0;;;11952.0;12.0;11955.0;23.0;;;11945.5;0.0;945900
-1;1946000;INTARIAN_PEPPER_ROOT;11940.0;11.0;11937.0;25.0;;;11952.0;11.0;11955.0;25.0;;;11946.0;0.0;946000
-1;1946100;INTARIAN_PEPPER_ROOT;11940.0;9.0;11937.0;15.0;;;11953.0;9.0;11956.0;15.0;;;11946.5;0.0;946100
-1;1946200;INTARIAN_PEPPER_ROOT;11937.0;18.0;;;;;11953.0;11.0;11956.0;18.0;;;11945.0;0.0;946200
-1;1946300;INTARIAN_PEPPER_ROOT;11937.0;15.0;;;;;11953.0;12.0;11956.0;15.0;;;11945.0;0.0;946300
-1;1946400;INTARIAN_PEPPER_ROOT;11937.0;18.0;;;;;11953.0;12.0;;;;;11945.0;0.0;946400
-1;1946500;INTARIAN_PEPPER_ROOT;11940.0;11.0;;;;;11953.0;11.0;11956.0;21.0;;;11946.5;0.0;946500
-1;1946600;INTARIAN_PEPPER_ROOT;11940.0;9.0;;;;;11953.0;9.0;;;;;11946.5;0.0;946600
-1;1946700;INTARIAN_PEPPER_ROOT;11940.0;11.0;;;;;11956.0;23.0;;;;;11948.0;0.0;946700
-1;1946800;INTARIAN_PEPPER_ROOT;11937.0;22.0;;;;;11953.0;8.0;11956.0;22.0;;;11945.0;0.0;946800
-1;1946900;INTARIAN_PEPPER_ROOT;11940.0;12.0;;;;;11953.0;12.0;11956.0;17.0;;;11946.5;0.0;946900
-1;1947000;INTARIAN_PEPPER_ROOT;11941.0;8.0;11938.0;17.0;;;11953.0;8.0;11956.0;17.0;;;11947.0;0.0;947000
-1;1947100;INTARIAN_PEPPER_ROOT;11941.0;8.0;11938.0;19.0;;;11954.0;8.0;;;;;11947.5;0.0;947100
-1;1947200;INTARIAN_PEPPER_ROOT;11941.0;10.0;11938.0;21.0;;;11954.0;10.0;;;;;11947.5;0.0;947200
-1;1947300;INTARIAN_PEPPER_ROOT;11941.0;9.0;11938.0;25.0;;;11954.0;9.0;;;;;11947.5;0.0;947300
-1;1947400;INTARIAN_PEPPER_ROOT;11941.0;11.0;11938.0;20.0;;;11957.0;20.0;;;;;11949.0;0.0;947400
-1;1947500;INTARIAN_PEPPER_ROOT;11945.0;6.0;11941.0;12.0;11938.0;21.0;11954.0;12.0;11957.0;21.0;;;11949.5;0.0;947500
-1;1947600;INTARIAN_PEPPER_ROOT;11941.0;11.0;11938.0;15.0;;;11954.0;11.0;;;;;11947.5;0.0;947600
-1;1947700;INTARIAN_PEPPER_ROOT;11941.0;8.0;11938.0;22.0;;;;;;;;;11941.0;0.0;947700
-1;1947800;INTARIAN_PEPPER_ROOT;11941.0;9.0;11938.0;23.0;;;11954.0;9.0;11957.0;23.0;;;11947.5;0.0;947800
-1;1947900;INTARIAN_PEPPER_ROOT;11941.0;12.0;11938.0;18.0;;;11954.0;12.0;11957.0;18.0;;;11947.5;0.0;947900
-1;1948000;INTARIAN_PEPPER_ROOT;11942.0;9.0;11939.0;16.0;;;11954.0;9.0;11957.0;16.0;;;11948.0;0.0;948000
-1;1948100;INTARIAN_PEPPER_ROOT;11942.0;11.0;11939.0;18.0;;;11955.0;11.0;11958.0;18.0;;;11948.5;0.0;948100
-1;1948200;INTARIAN_PEPPER_ROOT;11942.0;11.0;;;;;11955.0;11.0;11958.0;17.0;;;11948.5;0.0;948200
-1;1948300;INTARIAN_PEPPER_ROOT;11939.0;20.0;;;;;11955.0;11.0;11958.0;20.0;;;11947.0;0.0;948300
-1;1948400;INTARIAN_PEPPER_ROOT;;;;;;;11955.0;9.0;11958.0;24.0;;;11955.0;0.0;948400
-1;1948500;INTARIAN_PEPPER_ROOT;11942.0;9.0;11939.0;18.0;;;11955.0;9.0;11958.0;18.0;;;11948.5;0.0;948500
-1;1948600;INTARIAN_PEPPER_ROOT;11939.0;16.0;;;;;11950.0;10.0;11955.0;10.0;11958.0;16.0;11944.5;0.0;948600
-1;1948700;INTARIAN_PEPPER_ROOT;11942.0;8.0;11939.0;23.0;;;;;;;;;11942.0;0.0;948700
-1;1948800;INTARIAN_PEPPER_ROOT;11942.0;9.0;11939.0;19.0;;;11955.0;9.0;11958.0;19.0;;;11948.5;0.0;948800
-1;1948900;INTARIAN_PEPPER_ROOT;11939.0;18.0;;;;;11955.0;9.0;11958.0;18.0;;;11947.0;0.0;948900
-1;1949000;INTARIAN_PEPPER_ROOT;11943.0;11.0;;;;;11955.0;11.0;11958.0;20.0;;;11949.0;0.0;949000
-1;1949100;INTARIAN_PEPPER_ROOT;11943.0;12.0;;;;;11956.0;12.0;11959.0;18.0;;;11949.5;0.0;949100
-1;1949200;INTARIAN_PEPPER_ROOT;11943.0;10.0;11940.0;22.0;;;11956.0;10.0;11959.0;22.0;;;11949.5;0.0;949200
-1;1949300;INTARIAN_PEPPER_ROOT;11943.0;8.0;;;;;11956.0;8.0;11959.0;23.0;;;11949.5;0.0;949300
-1;1949400;INTARIAN_PEPPER_ROOT;11943.0;9.0;11940.0;18.0;;;11945.0;6.0;;;;;11944.0;0.0;949400
-1;1949500;INTARIAN_PEPPER_ROOT;11943.0;9.0;11940.0;22.0;;;11956.0;9.0;;;;;11949.5;0.0;949500
-1;1949600;INTARIAN_PEPPER_ROOT;11943.0;12.0;11940.0;25.0;;;11956.0;12.0;11959.0;25.0;;;11949.5;0.0;949600
-1;1949700;INTARIAN_PEPPER_ROOT;11943.0;12.0;;;;;11956.0;12.0;11959.0;23.0;;;11949.5;0.0;949700
-1;1949800;INTARIAN_PEPPER_ROOT;11943.0;12.0;11940.0;22.0;;;11956.0;12.0;11959.0;22.0;;;11949.5;0.0;949800
-1;1949900;INTARIAN_PEPPER_ROOT;11943.0;12.0;11940.0;18.0;;;11956.0;12.0;11959.0;18.0;;;11949.5;0.0;949900
-1;1950000;INTARIAN_PEPPER_ROOT;11944.0;8.0;11941.0;22.0;;;11956.0;8.0;11959.0;22.0;;;11950.0;0.0;950000
-1;1950100;INTARIAN_PEPPER_ROOT;11944.0;8.0;11941.0;22.0;;;11957.0;8.0;11960.0;22.0;;;11950.5;0.0;950100
-1;1950200;INTARIAN_PEPPER_ROOT;11941.0;16.0;;;;;11957.0;9.0;11960.0;16.0;;;11949.0;0.0;950200
-1;1950300;INTARIAN_PEPPER_ROOT;11944.0;12.0;11941.0;17.0;;;11957.0;12.0;;;;;11950.5;0.0;950300
-1;1950400;INTARIAN_PEPPER_ROOT;11944.0;8.0;11941.0;16.0;;;11957.0;8.0;;;;;11950.5;0.0;950400
-1;1950500;INTARIAN_PEPPER_ROOT;11944.0;11.0;11941.0;25.0;;;11957.0;11.0;;;;;11950.5;0.0;950500
-1;1950600;INTARIAN_PEPPER_ROOT;11944.0;8.0;11941.0;19.0;;;11957.0;8.0;;;;;11950.5;0.0;950600
-1;1950700;INTARIAN_PEPPER_ROOT;11944.0;9.0;11941.0;24.0;;;11957.0;9.0;11960.0;24.0;;;11950.5;0.0;950700
-1;1950800;INTARIAN_PEPPER_ROOT;11944.0;10.0;;;;;11957.0;10.0;11960.0;18.0;;;11950.5;0.0;950800
-1;1950900;INTARIAN_PEPPER_ROOT;11944.0;8.0;;;;;11957.0;8.0;11960.0;25.0;;;11950.5;0.0;950900
-1;1951000;INTARIAN_PEPPER_ROOT;11945.0;8.0;11942.0;20.0;;;11957.0;8.0;11960.0;20.0;;;11951.0;0.0;951000
-1;1951100;INTARIAN_PEPPER_ROOT;;;;;;;11958.0;8.0;;;;;11958.0;0.0;951100
-1;1951200;INTARIAN_PEPPER_ROOT;11945.0;10.0;11942.0;20.0;;;11958.0;10.0;11961.0;20.0;;;11951.5;0.0;951200
-1;1951300;INTARIAN_PEPPER_ROOT;11945.0;8.0;11942.0;21.0;;;11958.0;8.0;11961.0;21.0;;;11951.5;0.0;951300
-1;1951400;INTARIAN_PEPPER_ROOT;11945.0;8.0;11942.0;16.0;;;11961.0;16.0;;;;;11953.0;0.0;951400
-1;1951500;INTARIAN_PEPPER_ROOT;11945.0;10.0;;;;;11958.0;10.0;11961.0;24.0;;;11951.5;0.0;951500
-1;1951600;INTARIAN_PEPPER_ROOT;11945.0;11.0;11942.0;23.0;;;11958.0;11.0;;;;;11951.5;0.0;951600
-1;1951700;INTARIAN_PEPPER_ROOT;11945.0;9.0;11942.0;25.0;;;11958.0;9.0;11961.0;25.0;;;11951.5;0.0;951700
-1;1951800;INTARIAN_PEPPER_ROOT;11945.0;12.0;11942.0;19.0;;;11961.0;19.0;;;;;11953.0;0.0;951800
-1;1951900;INTARIAN_PEPPER_ROOT;11945.0;8.0;11942.0;21.0;;;;;;;;;11945.0;0.0;951900
-1;1952000;INTARIAN_PEPPER_ROOT;11946.0;10.0;;;;;11958.0;10.0;;;;;11952.0;0.0;952000
-1;1952100;INTARIAN_PEPPER_ROOT;11946.0;10.0;11943.0;15.0;;;11959.0;10.0;11962.0;15.0;;;11952.5;0.0;952100
-1;1952200;INTARIAN_PEPPER_ROOT;11946.0;10.0;;;;;11959.0;10.0;;;;;11952.5;0.0;952200
-1;1952300;INTARIAN_PEPPER_ROOT;11946.0;11.0;;;;;11959.0;11.0;11962.0;18.0;;;11952.5;0.0;952300
-1;1952400;INTARIAN_PEPPER_ROOT;11943.0;21.0;;;;;11959.0;8.0;11962.0;21.0;;;11951.0;0.0;952400
-1;1952500;INTARIAN_PEPPER_ROOT;11946.0;8.0;11943.0;16.0;;;11959.0;8.0;11962.0;16.0;;;11952.5;0.0;952500
-1;1952600;INTARIAN_PEPPER_ROOT;11946.0;11.0;;;;;11959.0;11.0;11962.0;25.0;;;11952.5;0.0;952600
-1;1952700;INTARIAN_PEPPER_ROOT;11946.0;10.0;11943.0;20.0;;;11959.0;10.0;11962.0;20.0;;;11952.5;0.0;952700
-1;1952800;INTARIAN_PEPPER_ROOT;11946.0;11.0;11943.0;25.0;;;11959.0;11.0;11962.0;25.0;;;11952.5;0.0;952800
-1;1952900;INTARIAN_PEPPER_ROOT;11946.0;8.0;11943.0;15.0;;;11959.0;8.0;11962.0;15.0;;;11952.5;0.0;952900
-1;1953000;INTARIAN_PEPPER_ROOT;11944.0;23.0;;;;;11962.0;23.0;;;;;11953.0;0.0;953000
-1;1953100;INTARIAN_PEPPER_ROOT;11947.0;12.0;11944.0;18.0;;;11960.0;12.0;11963.0;18.0;;;11953.5;0.0;953100
-1;1953200;INTARIAN_PEPPER_ROOT;11944.0;17.0;;;;;11960.0;12.0;11963.0;17.0;;;11952.0;0.0;953200
-1;1953300;INTARIAN_PEPPER_ROOT;11947.0;11.0;11944.0;21.0;;;11960.0;11.0;11963.0;21.0;;;11953.5;0.0;953300
-1;1953400;INTARIAN_PEPPER_ROOT;11947.0;8.0;11944.0;25.0;;;;;;;;;11947.0;0.0;953400
-1;1953500;INTARIAN_PEPPER_ROOT;11947.0;11.0;11944.0;16.0;;;11960.0;11.0;11963.0;16.0;;;11953.5;0.0;953500
-1;1953600;INTARIAN_PEPPER_ROOT;11947.0;12.0;11944.0;23.0;;;11960.0;12.0;11963.0;23.0;;;11953.5;0.0;953600
-1;1953700;INTARIAN_PEPPER_ROOT;11947.0;9.0;11944.0;17.0;;;11960.0;9.0;;;;;11953.5;0.0;953700
-1;1953800;INTARIAN_PEPPER_ROOT;11947.0;8.0;11944.0;21.0;;;11960.0;8.0;11963.0;21.0;;;11953.5;0.0;953800
-1;1953900;INTARIAN_PEPPER_ROOT;11947.0;11.0;11944.0;21.0;;;11960.0;11.0;11963.0;21.0;;;11953.5;0.0;953900
-1;1954000;INTARIAN_PEPPER_ROOT;11948.0;9.0;11945.0;20.0;;;11960.0;9.0;11963.0;20.0;;;11954.0;0.0;954000
-1;1954100;INTARIAN_PEPPER_ROOT;11948.0;10.0;11945.0;16.0;;;11961.0;10.0;11964.0;16.0;;;11954.5;0.0;954100
-1;1954200;INTARIAN_PEPPER_ROOT;11948.0;11.0;11945.0;19.0;;;11961.0;11.0;;;;;11954.5;0.0;954200
-1;1954300;INTARIAN_PEPPER_ROOT;11948.0;11.0;;;;;11961.0;11.0;11964.0;18.0;;;11954.5;0.0;954300
-1;1954400;INTARIAN_PEPPER_ROOT;11948.0;11.0;11945.0;15.0;;;11961.0;11.0;11964.0;15.0;;;11954.5;0.0;954400
-1;1954500;INTARIAN_PEPPER_ROOT;11948.0;9.0;11945.0;16.0;;;11961.0;9.0;11964.0;16.0;;;11954.5;0.0;954500
-1;1954600;INTARIAN_PEPPER_ROOT;11948.0;8.0;11945.0;21.0;;;11964.0;21.0;;;;;11956.0;0.0;954600
-1;1954700;INTARIAN_PEPPER_ROOT;;;;;;;11961.0;10.0;11964.0;17.0;;;11961.0;0.0;954700
-1;1954800;INTARIAN_PEPPER_ROOT;;;;;;;11961.0;10.0;11964.0;17.0;;;11961.0;0.0;954800
-1;1954900;INTARIAN_PEPPER_ROOT;11948.0;9.0;11945.0;24.0;;;11961.0;9.0;;;;;11954.5;0.0;954900
-1;1955000;INTARIAN_PEPPER_ROOT;;;;;;;11961.0;8.0;11964.0;25.0;;;11961.0;0.0;955000
-1;1955100;INTARIAN_PEPPER_ROOT;11949.0;10.0;11946.0;21.0;;;11962.0;10.0;;;;;11955.5;0.0;955100
-1;1955200;INTARIAN_PEPPER_ROOT;11949.0;10.0;11946.0;23.0;;;11962.0;10.0;11965.0;23.0;;;11955.5;0.0;955200
-1;1955300;INTARIAN_PEPPER_ROOT;11949.0;10.0;11946.0;24.0;;;11962.0;10.0;;;;;11955.5;0.0;955300
-1;1955400;INTARIAN_PEPPER_ROOT;11949.0;11.0;11946.0;24.0;;;11962.0;11.0;11965.0;24.0;;;11955.5;0.0;955400
-1;1955500;INTARIAN_PEPPER_ROOT;11949.0;11.0;11946.0;25.0;;;11962.0;11.0;11965.0;25.0;;;11955.5;0.0;955500
-1;1955600;INTARIAN_PEPPER_ROOT;11949.0;8.0;;;;;;;;;;;11949.0;0.0;955600
-1;1955700;INTARIAN_PEPPER_ROOT;11949.0;11.0;11946.0;15.0;;;11962.0;11.0;;;;;11955.5;0.0;955700
-1;1955800;INTARIAN_PEPPER_ROOT;11949.0;9.0;11946.0;20.0;;;11962.0;9.0;11965.0;20.0;;;11955.5;0.0;955800
-1;1955900;INTARIAN_PEPPER_ROOT;11949.0;11.0;11946.0;24.0;;;11965.0;24.0;;;;;11957.0;0.0;955900
-1;1956000;INTARIAN_PEPPER_ROOT;11950.0;9.0;;;;;11962.0;9.0;;;;;11956.0;0.0;956000
-1;1956100;INTARIAN_PEPPER_ROOT;11950.0;11.0;11947.0;24.0;;;11952.0;7.0;11963.0;11.0;11966.0;24.0;11951.0;0.0;956100
-1;1956200;INTARIAN_PEPPER_ROOT;11947.0;18.0;;;;;11963.0;9.0;11966.0;18.0;;;11955.0;0.0;956200
-1;1956300;INTARIAN_PEPPER_ROOT;11950.0;10.0;11947.0;18.0;;;11963.0;10.0;11966.0;18.0;;;11956.5;0.0;956300
-1;1956400;INTARIAN_PEPPER_ROOT;11950.0;9.0;11947.0;16.0;;;11963.0;9.0;11966.0;16.0;;;11956.5;0.0;956400
-1;1956500;INTARIAN_PEPPER_ROOT;11950.0;10.0;;;;;11963.0;10.0;11966.0;16.0;;;11956.5;0.0;956500
-1;1956600;INTARIAN_PEPPER_ROOT;11950.0;12.0;11947.0;18.0;;;11963.0;12.0;11966.0;18.0;;;11956.5;0.0;956600
-1;1956700;INTARIAN_PEPPER_ROOT;11950.0;12.0;11947.0;19.0;;;11963.0;12.0;11966.0;19.0;;;11956.5;0.0;956700
-1;1956800;INTARIAN_PEPPER_ROOT;11950.0;12.0;11947.0;24.0;;;11966.0;24.0;;;;;11958.0;0.0;956800
-1;1956900;INTARIAN_PEPPER_ROOT;11947.0;15.0;;;;;11966.0;15.0;;;;;11956.5;0.0;956900
-1;1957000;INTARIAN_PEPPER_ROOT;11954.0;9.0;11951.0;9.0;11948.0;22.0;11963.0;9.0;11966.0;22.0;;;11958.5;0.0;957000
-1;1957100;INTARIAN_PEPPER_ROOT;11951.0;10.0;;;;;11964.0;10.0;11967.0;21.0;;;11957.5;0.0;957100
-1;1957200;INTARIAN_PEPPER_ROOT;11951.0;12.0;11948.0;19.0;;;11964.0;12.0;11967.0;19.0;;;11957.5;0.0;957200
-1;1957300;INTARIAN_PEPPER_ROOT;11951.0;8.0;;;;;11964.0;8.0;11967.0;17.0;;;11957.5;0.0;957300
-1;1957400;INTARIAN_PEPPER_ROOT;11951.0;11.0;11948.0;15.0;;;11964.0;11.0;;;;;11957.5;0.0;957400
-1;1957500;INTARIAN_PEPPER_ROOT;11951.0;9.0;11948.0;19.0;;;11964.0;9.0;11967.0;19.0;;;11957.5;0.0;957500
-1;1957600;INTARIAN_PEPPER_ROOT;11951.0;11.0;;;;;11964.0;11.0;;;;;11957.5;0.0;957600
-1;1957700;INTARIAN_PEPPER_ROOT;11951.0;12.0;11948.0;17.0;;;11964.0;12.0;11967.0;17.0;;;11957.5;0.0;957700
-1;1957800;INTARIAN_PEPPER_ROOT;11951.0;10.0;;;;;11964.0;10.0;11967.0;19.0;;;11957.5;0.0;957800
-1;1957900;INTARIAN_PEPPER_ROOT;11951.0;10.0;;;;;11964.0;10.0;11967.0;22.0;;;11957.5;0.0;957900
-1;1958000;INTARIAN_PEPPER_ROOT;11952.0;11.0;11949.0;25.0;;;11964.0;11.0;11967.0;25.0;;;11958.0;0.0;958000
-1;1958100;INTARIAN_PEPPER_ROOT;11952.0;9.0;11949.0;25.0;;;11965.0;9.0;;;;;11958.5;0.0;958100
-1;1958200;INTARIAN_PEPPER_ROOT;11961.0;7.0;11952.0;8.0;11949.0;19.0;11965.0;8.0;;;;;11963.0;0.0;958200
-1;1958300;INTARIAN_PEPPER_ROOT;11949.0;15.0;;;;;11965.0;9.0;11968.0;15.0;;;11957.0;0.0;958300
-1;1958400;INTARIAN_PEPPER_ROOT;11952.0;9.0;;;;;11965.0;9.0;11968.0;21.0;;;11958.5;0.0;958400
-1;1958500;INTARIAN_PEPPER_ROOT;11952.0;12.0;11949.0;25.0;;;;;;;;;11952.0;0.0;958500
-1;1958600;INTARIAN_PEPPER_ROOT;11952.0;8.0;11949.0;21.0;;;11960.0;11.0;11965.0;8.0;11968.0;21.0;11956.0;0.0;958600
-1;1958700;INTARIAN_PEPPER_ROOT;11952.0;12.0;11949.0;17.0;;;11965.0;12.0;11968.0;17.0;;;11958.5;0.0;958700
-1;1958800;INTARIAN_PEPPER_ROOT;;;;;;;11965.0;11.0;11968.0;25.0;;;11965.0;0.0;958800
